runID,conditionID,renderGeneration,labelID,text,stringLength,containerWidth,dynamicTypeSize,minimumScaleFactor,lineLimit,incomingProposalWidth,incomingProposalHeight,childProposalWidth,childProposalHeight,measuredWidth,measuredHeight,idealWidth,idealHeight,zeroWidth,zeroHeight,infinityWidth,infinityHeight,finalWidth,finalHeight,actualGlyphScale
threshold,264-0.1-accessibility1,0,,Morning Interval Training Session,33,264.0,accessibility1,0.1,1,264.0,0.0,264.0,0.0,49.0,3.333333333333333,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,49.0,3.333333333333333,unavailable
threshold,264-0.1-accessibility3,0,,Morning Interval Training Session,33,264.0,accessibility3,0.1,1,264.0,0.0,264.0,0.0,71.0,5.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,71.0,5.0,unavailable
threshold,264-0.1-accessibility5,0,,Morning Interval Training Session,33,264.0,accessibility5,0.1,1,264.0,0.0,264.0,0.0,93.0,6.333333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,93.0,6.333333333333333,unavailable
threshold,280-none-large,0,,Morning Interval Training Session,33,280.0,large,none,1,280.0,0.0,280.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,280-none-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,none,1,280.0,0.0,280.0,0.0,275.3333333333333,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,275.3333333333333,27.666666666666664,unavailable
threshold,280-none-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,none,1,280.0,0.0,280.0,0.0,277.66666666666663,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,277.66666666666663,33.666666666666664,unavailable
threshold,280-none-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,none,1,280.0,0.0,280.0,0.0,267.3333333333333,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,267.3333333333333,48.0,unavailable
threshold,280-none-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,none,1,280.0,0.0,280.0,0.0,256.0,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,256.0,63.33333333333333,unavailable
threshold,280-0.8-large,0,,Morning Interval Training Session,33,280.0,large,0.8,1,280.0,0.0,280.0,0.0,217.66666666666666,16.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,217.66666666666666,16.333333333333332,unavailable
threshold,280-0.8-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.8,1,280.0,0.0,280.0,0.0,276.0,22.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,276.0,22.333333333333332,unavailable
